"","date","series_id","value","realtime_start","realtime_end"
"421",1988-04-01,"GS10",8.72,2021-02-24,2021-02-24
"422",1988-05-01,"GS10",9.09,2021-02-24,2021-02-24
"423",1988-06-01,"GS10",8.92,2021-02-24,2021-02-24
"424",1988-07-01,"GS10",9.06,2021-02-24,2021-02-24
"425",1988-08-01,"GS10",9.26,2021-02-24,2021-02-24
"426",1988-09-01,"GS10",8.98,2021-02-24,2021-02-24
"427",1988-10-01,"GS10",8.8,2021-02-24,2021-02-24
"428",1988-11-01,"GS10",8.96,2021-02-24,2021-02-24
"429",1988-12-01,"GS10",9.11,2021-02-24,2021-02-24
"430",1989-01-01,"GS10",9.09,2021-02-24,2021-02-24
"431",1989-02-01,"GS10",9.17,2021-02-24,2021-02-24
"432",1989-03-01,"GS10",9.36,2021-02-24,2021-02-24
"433",1989-04-01,"GS10",9.18,2021-02-24,2021-02-24
"434",1989-05-01,"GS10",8.86,2021-02-24,2021-02-24
"435",1989-06-01,"GS10",8.28,2021-02-24,2021-02-24
"436",1989-07-01,"GS10",8.02,2021-02-24,2021-02-24
"437",1989-08-01,"GS10",8.11,2021-02-24,2021-02-24
"438",1989-09-01,"GS10",8.19,2021-02-24,2021-02-24
"439",1989-10-01,"GS10",8.01,2021-02-24,2021-02-24
"440",1989-11-01,"GS10",7.87,2021-02-24,2021-02-24
"441",1989-12-01,"GS10",7.84,2021-02-24,2021-02-24
"442",1990-01-01,"GS10",8.21,2021-02-24,2021-02-24
"443",1990-02-01,"GS10",8.47,2021-02-24,2021-02-24
"444",1990-03-01,"GS10",8.59,2021-02-24,2021-02-24
"445",1990-04-01,"GS10",8.79,2021-02-24,2021-02-24
"446",1990-05-01,"GS10",8.76,2021-02-24,2021-02-24
"447",1990-06-01,"GS10",8.48,2021-02-24,2021-02-24
"448",1990-07-01,"GS10",8.47,2021-02-24,2021-02-24
"449",1990-08-01,"GS10",8.75,2021-02-24,2021-02-24
"450",1990-09-01,"GS10",8.89,2021-02-24,2021-02-24
"451",1990-10-01,"GS10",8.72,2021-02-24,2021-02-24
"452",1990-11-01,"GS10",8.39,2021-02-24,2021-02-24
"453",1990-12-01,"GS10",8.08,2021-02-24,2021-02-24
"454",1991-01-01,"GS10",8.09,2021-02-24,2021-02-24
"455",1991-02-01,"GS10",7.85,2021-02-24,2021-02-24
"456",1991-03-01,"GS10",8.11,2021-02-24,2021-02-24
"457",1991-04-01,"GS10",8.04,2021-02-24,2021-02-24
"458",1991-05-01,"GS10",8.07,2021-02-24,2021-02-24
"459",1991-06-01,"GS10",8.28,2021-02-24,2021-02-24
"460",1991-07-01,"GS10",8.27,2021-02-24,2021-02-24
"461",1991-08-01,"GS10",7.9,2021-02-24,2021-02-24
"462",1991-09-01,"GS10",7.65,2021-02-24,2021-02-24
"463",1991-10-01,"GS10",7.53,2021-02-24,2021-02-24
"464",1991-11-01,"GS10",7.42,2021-02-24,2021-02-24
"465",1991-12-01,"GS10",7.09,2021-02-24,2021-02-24
"466",1992-01-01,"GS10",7.03,2021-02-24,2021-02-24
"467",1992-02-01,"GS10",7.34,2021-02-24,2021-02-24
"468",1992-03-01,"GS10",7.54,2021-02-24,2021-02-24
"469",1992-04-01,"GS10",7.48,2021-02-24,2021-02-24
"470",1992-05-01,"GS10",7.39,2021-02-24,2021-02-24
"471",1992-06-01,"GS10",7.26,2021-02-24,2021-02-24
"472",1992-07-01,"GS10",6.84,2021-02-24,2021-02-24
"473",1992-08-01,"GS10",6.59,2021-02-24,2021-02-24
"474",1992-09-01,"GS10",6.42,2021-02-24,2021-02-24
"475",1992-10-01,"GS10",6.59,2021-02-24,2021-02-24
"476",1992-11-01,"GS10",6.87,2021-02-24,2021-02-24
"477",1992-12-01,"GS10",6.77,2021-02-24,2021-02-24
"478",1993-01-01,"GS10",6.6,2021-02-24,2021-02-24
"479",1993-02-01,"GS10",6.26,2021-02-24,2021-02-24
"480",1993-03-01,"GS10",5.98,2021-02-24,2021-02-24
"481",1993-04-01,"GS10",5.97,2021-02-24,2021-02-24
"482",1993-05-01,"GS10",6.04,2021-02-24,2021-02-24
"483",1993-06-01,"GS10",5.96,2021-02-24,2021-02-24
"484",1993-07-01,"GS10",5.81,2021-02-24,2021-02-24
"485",1993-08-01,"GS10",5.68,2021-02-24,2021-02-24
"486",1993-09-01,"GS10",5.36,2021-02-24,2021-02-24
"487",1993-10-01,"GS10",5.33,2021-02-24,2021-02-24
"488",1993-11-01,"GS10",5.72,2021-02-24,2021-02-24
"489",1993-12-01,"GS10",5.77,2021-02-24,2021-02-24
"490",1994-01-01,"GS10",5.75,2021-02-24,2021-02-24
"491",1994-02-01,"GS10",5.97,2021-02-24,2021-02-24
"492",1994-03-01,"GS10",6.48,2021-02-24,2021-02-24
"493",1994-04-01,"GS10",6.97,2021-02-24,2021-02-24
"494",1994-05-01,"GS10",7.18,2021-02-24,2021-02-24
"495",1994-06-01,"GS10",7.1,2021-02-24,2021-02-24
"496",1994-07-01,"GS10",7.3,2021-02-24,2021-02-24
"497",1994-08-01,"GS10",7.24,2021-02-24,2021-02-24
"498",1994-09-01,"GS10",7.46,2021-02-24,2021-02-24
"499",1994-10-01,"GS10",7.74,2021-02-24,2021-02-24
"500",1994-11-01,"GS10",7.96,2021-02-24,2021-02-24
"501",1994-12-01,"GS10",7.81,2021-02-24,2021-02-24
"502",1995-01-01,"GS10",7.78,2021-02-24,2021-02-24
"503",1995-02-01,"GS10",7.47,2021-02-24,2021-02-24
"504",1995-03-01,"GS10",7.2,2021-02-24,2021-02-24
"505",1995-04-01,"GS10",7.06,2021-02-24,2021-02-24
"506",1995-05-01,"GS10",6.63,2021-02-24,2021-02-24
"507",1995-06-01,"GS10",6.17,2021-02-24,2021-02-24
"508",1995-07-01,"GS10",6.28,2021-02-24,2021-02-24
"509",1995-08-01,"GS10",6.49,2021-02-24,2021-02-24
"510",1995-09-01,"GS10",6.2,2021-02-24,2021-02-24
"511",1995-10-01,"GS10",6.04,2021-02-24,2021-02-24
"512",1995-11-01,"GS10",5.93,2021-02-24,2021-02-24
"513",1995-12-01,"GS10",5.71,2021-02-24,2021-02-24
"514",1996-01-01,"GS10",5.65,2021-02-24,2021-02-24
"515",1996-02-01,"GS10",5.81,2021-02-24,2021-02-24
"516",1996-03-01,"GS10",6.27,2021-02-24,2021-02-24
"517",1996-04-01,"GS10",6.51,2021-02-24,2021-02-24
"518",1996-05-01,"GS10",6.74,2021-02-24,2021-02-24
"519",1996-06-01,"GS10",6.91,2021-02-24,2021-02-24
"520",1996-07-01,"GS10",6.87,2021-02-24,2021-02-24
"521",1996-08-01,"GS10",6.64,2021-02-24,2021-02-24
"522",1996-09-01,"GS10",6.83,2021-02-24,2021-02-24
"523",1996-10-01,"GS10",6.53,2021-02-24,2021-02-24
"524",1996-11-01,"GS10",6.2,2021-02-24,2021-02-24
"525",1996-12-01,"GS10",6.3,2021-02-24,2021-02-24
"526",1997-01-01,"GS10",6.58,2021-02-24,2021-02-24
"527",1997-02-01,"GS10",6.42,2021-02-24,2021-02-24
"528",1997-03-01,"GS10",6.69,2021-02-24,2021-02-24
"529",1997-04-01,"GS10",6.89,2021-02-24,2021-02-24
"530",1997-05-01,"GS10",6.71,2021-02-24,2021-02-24
"531",1997-06-01,"GS10",6.49,2021-02-24,2021-02-24
"532",1997-07-01,"GS10",6.22,2021-02-24,2021-02-24
"533",1997-08-01,"GS10",6.3,2021-02-24,2021-02-24
"534",1997-09-01,"GS10",6.21,2021-02-24,2021-02-24
"535",1997-10-01,"GS10",6.03,2021-02-24,2021-02-24
"536",1997-11-01,"GS10",5.88,2021-02-24,2021-02-24
"537",1997-12-01,"GS10",5.81,2021-02-24,2021-02-24
"538",1998-01-01,"GS10",5.54,2021-02-24,2021-02-24
"539",1998-02-01,"GS10",5.57,2021-02-24,2021-02-24
"540",1998-03-01,"GS10",5.65,2021-02-24,2021-02-24
"541",1998-04-01,"GS10",5.64,2021-02-24,2021-02-24
"542",1998-05-01,"GS10",5.65,2021-02-24,2021-02-24
"543",1998-06-01,"GS10",5.5,2021-02-24,2021-02-24
"544",1998-07-01,"GS10",5.46,2021-02-24,2021-02-24
"545",1998-08-01,"GS10",5.34,2021-02-24,2021-02-24
"546",1998-09-01,"GS10",4.81,2021-02-24,2021-02-24
"547",1998-10-01,"GS10",4.53,2021-02-24,2021-02-24
"548",1998-11-01,"GS10",4.83,2021-02-24,2021-02-24
"549",1998-12-01,"GS10",4.65,2021-02-24,2021-02-24
"550",1999-01-01,"GS10",4.72,2021-02-24,2021-02-24
"551",1999-02-01,"GS10",5,2021-02-24,2021-02-24
"552",1999-03-01,"GS10",5.23,2021-02-24,2021-02-24
"553",1999-04-01,"GS10",5.18,2021-02-24,2021-02-24
"554",1999-05-01,"GS10",5.54,2021-02-24,2021-02-24
"555",1999-06-01,"GS10",5.9,2021-02-24,2021-02-24
"556",1999-07-01,"GS10",5.79,2021-02-24,2021-02-24
"557",1999-08-01,"GS10",5.94,2021-02-24,2021-02-24
"558",1999-09-01,"GS10",5.92,2021-02-24,2021-02-24
"559",1999-10-01,"GS10",6.11,2021-02-24,2021-02-24
"560",1999-11-01,"GS10",6.03,2021-02-24,2021-02-24
"561",1999-12-01,"GS10",6.28,2021-02-24,2021-02-24
"562",2000-01-01,"GS10",6.66,2021-02-24,2021-02-24
"563",2000-02-01,"GS10",6.52,2021-02-24,2021-02-24
"564",2000-03-01,"GS10",6.26,2021-02-24,2021-02-24
"565",2000-04-01,"GS10",5.99,2021-02-24,2021-02-24
"566",2000-05-01,"GS10",6.44,2021-02-24,2021-02-24
"567",2000-06-01,"GS10",6.1,2021-02-24,2021-02-24
"568",2000-07-01,"GS10",6.05,2021-02-24,2021-02-24
"569",2000-08-01,"GS10",5.83,2021-02-24,2021-02-24
"570",2000-09-01,"GS10",5.8,2021-02-24,2021-02-24
"571",2000-10-01,"GS10",5.74,2021-02-24,2021-02-24
"572",2000-11-01,"GS10",5.72,2021-02-24,2021-02-24
"573",2000-12-01,"GS10",5.24,2021-02-24,2021-02-24
"574",2001-01-01,"GS10",5.16,2021-02-24,2021-02-24
"575",2001-02-01,"GS10",5.1,2021-02-24,2021-02-24
"576",2001-03-01,"GS10",4.89,2021-02-24,2021-02-24
"577",2001-04-01,"GS10",5.14,2021-02-24,2021-02-24
"578",2001-05-01,"GS10",5.39,2021-02-24,2021-02-24
"579",2001-06-01,"GS10",5.28,2021-02-24,2021-02-24
"580",2001-07-01,"GS10",5.24,2021-02-24,2021-02-24
"581",2001-08-01,"GS10",4.97,2021-02-24,2021-02-24
"582",2001-09-01,"GS10",4.73,2021-02-24,2021-02-24
"583",2001-10-01,"GS10",4.57,2021-02-24,2021-02-24
"584",2001-11-01,"GS10",4.65,2021-02-24,2021-02-24
"585",2001-12-01,"GS10",5.09,2021-02-24,2021-02-24
"586",2002-01-01,"GS10",5.04,2021-02-24,2021-02-24
"587",2002-02-01,"GS10",4.91,2021-02-24,2021-02-24
"588",2002-03-01,"GS10",5.28,2021-02-24,2021-02-24
"589",2002-04-01,"GS10",5.21,2021-02-24,2021-02-24
"590",2002-05-01,"GS10",5.16,2021-02-24,2021-02-24
"591",2002-06-01,"GS10",4.93,2021-02-24,2021-02-24
"592",2002-07-01,"GS10",4.65,2021-02-24,2021-02-24
"593",2002-08-01,"GS10",4.26,2021-02-24,2021-02-24
"594",2002-09-01,"GS10",3.87,2021-02-24,2021-02-24
"595",2002-10-01,"GS10",3.94,2021-02-24,2021-02-24
"596",2002-11-01,"GS10",4.05,2021-02-24,2021-02-24
"597",2002-12-01,"GS10",4.03,2021-02-24,2021-02-24
"598",2003-01-01,"GS10",4.05,2021-02-24,2021-02-24
"599",2003-02-01,"GS10",3.9,2021-02-24,2021-02-24
"600",2003-03-01,"GS10",3.81,2021-02-24,2021-02-24
"601",2003-04-01,"GS10",3.96,2021-02-24,2021-02-24
"602",2003-05-01,"GS10",3.57,2021-02-24,2021-02-24
"603",2003-06-01,"GS10",3.33,2021-02-24,2021-02-24
"604",2003-07-01,"GS10",3.98,2021-02-24,2021-02-24
"605",2003-08-01,"GS10",4.45,2021-02-24,2021-02-24
"606",2003-09-01,"GS10",4.27,2021-02-24,2021-02-24
"607",2003-10-01,"GS10",4.29,2021-02-24,2021-02-24
"608",2003-11-01,"GS10",4.3,2021-02-24,2021-02-24
"609",2003-12-01,"GS10",4.27,2021-02-24,2021-02-24
"610",2004-01-01,"GS10",4.15,2021-02-24,2021-02-24
"611",2004-02-01,"GS10",4.08,2021-02-24,2021-02-24
"612",2004-03-01,"GS10",3.83,2021-02-24,2021-02-24
"613",2004-04-01,"GS10",4.35,2021-02-24,2021-02-24
"614",2004-05-01,"GS10",4.72,2021-02-24,2021-02-24
"615",2004-06-01,"GS10",4.73,2021-02-24,2021-02-24
"616",2004-07-01,"GS10",4.5,2021-02-24,2021-02-24
"617",2004-08-01,"GS10",4.28,2021-02-24,2021-02-24
"618",2004-09-01,"GS10",4.13,2021-02-24,2021-02-24
"619",2004-10-01,"GS10",4.1,2021-02-24,2021-02-24
"620",2004-11-01,"GS10",4.19,2021-02-24,2021-02-24
"621",2004-12-01,"GS10",4.23,2021-02-24,2021-02-24
"622",2005-01-01,"GS10",4.22,2021-02-24,2021-02-24
"623",2005-02-01,"GS10",4.17,2021-02-24,2021-02-24
"624",2005-03-01,"GS10",4.5,2021-02-24,2021-02-24
"625",2005-04-01,"GS10",4.34,2021-02-24,2021-02-24
"626",2005-05-01,"GS10",4.14,2021-02-24,2021-02-24
"627",2005-06-01,"GS10",4,2021-02-24,2021-02-24
"628",2005-07-01,"GS10",4.18,2021-02-24,2021-02-24
"629",2005-08-01,"GS10",4.26,2021-02-24,2021-02-24
"630",2005-09-01,"GS10",4.2,2021-02-24,2021-02-24
"631",2005-10-01,"GS10",4.46,2021-02-24,2021-02-24
"632",2005-11-01,"GS10",4.54,2021-02-24,2021-02-24
"633",2005-12-01,"GS10",4.47,2021-02-24,2021-02-24
"634",2006-01-01,"GS10",4.42,2021-02-24,2021-02-24
"635",2006-02-01,"GS10",4.57,2021-02-24,2021-02-24
"636",2006-03-01,"GS10",4.72,2021-02-24,2021-02-24
"637",2006-04-01,"GS10",4.99,2021-02-24,2021-02-24
"638",2006-05-01,"GS10",5.11,2021-02-24,2021-02-24
"639",2006-06-01,"GS10",5.11,2021-02-24,2021-02-24
"640",2006-07-01,"GS10",5.09,2021-02-24,2021-02-24
"641",2006-08-01,"GS10",4.88,2021-02-24,2021-02-24
"642",2006-09-01,"GS10",4.72,2021-02-24,2021-02-24
"643",2006-10-01,"GS10",4.73,2021-02-24,2021-02-24
"644",2006-11-01,"GS10",4.6,2021-02-24,2021-02-24
"645",2006-12-01,"GS10",4.56,2021-02-24,2021-02-24
"646",2007-01-01,"GS10",4.76,2021-02-24,2021-02-24
"647",2007-02-01,"GS10",4.72,2021-02-24,2021-02-24
"648",2007-03-01,"GS10",4.56,2021-02-24,2021-02-24
"649",2007-04-01,"GS10",4.69,2021-02-24,2021-02-24
"650",2007-05-01,"GS10",4.75,2021-02-24,2021-02-24
"651",2007-06-01,"GS10",5.1,2021-02-24,2021-02-24
"652",2007-07-01,"GS10",5,2021-02-24,2021-02-24
"653",2007-08-01,"GS10",4.67,2021-02-24,2021-02-24
"654",2007-09-01,"GS10",4.52,2021-02-24,2021-02-24
"655",2007-10-01,"GS10",4.53,2021-02-24,2021-02-24
"656",2007-11-01,"GS10",4.15,2021-02-24,2021-02-24
"657",2007-12-01,"GS10",4.1,2021-02-24,2021-02-24
"658",2008-01-01,"GS10",3.74,2021-02-24,2021-02-24
"659",2008-02-01,"GS10",3.74,2021-02-24,2021-02-24
"660",2008-03-01,"GS10",3.51,2021-02-24,2021-02-24
"661",2008-04-01,"GS10",3.68,2021-02-24,2021-02-24
"662",2008-05-01,"GS10",3.88,2021-02-24,2021-02-24
"663",2008-06-01,"GS10",4.1,2021-02-24,2021-02-24
"664",2008-07-01,"GS10",4.01,2021-02-24,2021-02-24
"665",2008-08-01,"GS10",3.89,2021-02-24,2021-02-24
"666",2008-09-01,"GS10",3.69,2021-02-24,2021-02-24
"667",2008-10-01,"GS10",3.81,2021-02-24,2021-02-24
"668",2008-11-01,"GS10",3.53,2021-02-24,2021-02-24
"669",2008-12-01,"GS10",2.42,2021-02-24,2021-02-24
"670",2009-01-01,"GS10",2.52,2021-02-24,2021-02-24
"671",2009-02-01,"GS10",2.87,2021-02-24,2021-02-24
"672",2009-03-01,"GS10",2.82,2021-02-24,2021-02-24
"673",2009-04-01,"GS10",2.93,2021-02-24,2021-02-24
"674",2009-05-01,"GS10",3.29,2021-02-24,2021-02-24
"675",2009-06-01,"GS10",3.72,2021-02-24,2021-02-24
"676",2009-07-01,"GS10",3.56,2021-02-24,2021-02-24
"677",2009-08-01,"GS10",3.59,2021-02-24,2021-02-24
"678",2009-09-01,"GS10",3.4,2021-02-24,2021-02-24
"679",2009-10-01,"GS10",3.39,2021-02-24,2021-02-24
"680",2009-11-01,"GS10",3.4,2021-02-24,2021-02-24
"681",2009-12-01,"GS10",3.59,2021-02-24,2021-02-24
"682",2010-01-01,"GS10",3.73,2021-02-24,2021-02-24
"683",2010-02-01,"GS10",3.69,2021-02-24,2021-02-24
"684",2010-03-01,"GS10",3.73,2021-02-24,2021-02-24
"685",2010-04-01,"GS10",3.85,2021-02-24,2021-02-24
"686",2010-05-01,"GS10",3.42,2021-02-24,2021-02-24
"687",2010-06-01,"GS10",3.2,2021-02-24,2021-02-24
"688",2010-07-01,"GS10",3.01,2021-02-24,2021-02-24
"689",2010-08-01,"GS10",2.7,2021-02-24,2021-02-24
"690",2010-09-01,"GS10",2.65,2021-02-24,2021-02-24
"691",2010-10-01,"GS10",2.54,2021-02-24,2021-02-24
"692",2010-11-01,"GS10",2.76,2021-02-24,2021-02-24
"693",2010-12-01,"GS10",3.29,2021-02-24,2021-02-24
"694",2011-01-01,"GS10",3.39,2021-02-24,2021-02-24
"695",2011-02-01,"GS10",3.58,2021-02-24,2021-02-24
"696",2011-03-01,"GS10",3.41,2021-02-24,2021-02-24
"697",2011-04-01,"GS10",3.46,2021-02-24,2021-02-24
"698",2011-05-01,"GS10",3.17,2021-02-24,2021-02-24
"699",2011-06-01,"GS10",3,2021-02-24,2021-02-24
"700",2011-07-01,"GS10",3,2021-02-24,2021-02-24
"701",2011-08-01,"GS10",2.3,2021-02-24,2021-02-24
"702",2011-09-01,"GS10",1.98,2021-02-24,2021-02-24
"703",2011-10-01,"GS10",2.15,2021-02-24,2021-02-24
"704",2011-11-01,"GS10",2.01,2021-02-24,2021-02-24
"705",2011-12-01,"GS10",1.98,2021-02-24,2021-02-24
"706",2012-01-01,"GS10",1.97,2021-02-24,2021-02-24
"707",2012-02-01,"GS10",1.97,2021-02-24,2021-02-24
"708",2012-03-01,"GS10",2.17,2021-02-24,2021-02-24
"709",2012-04-01,"GS10",2.05,2021-02-24,2021-02-24
"710",2012-05-01,"GS10",1.8,2021-02-24,2021-02-24
"711",2012-06-01,"GS10",1.62,2021-02-24,2021-02-24
"712",2012-07-01,"GS10",1.53,2021-02-24,2021-02-24
"713",2012-08-01,"GS10",1.68,2021-02-24,2021-02-24
"714",2012-09-01,"GS10",1.72,2021-02-24,2021-02-24
"715",2012-10-01,"GS10",1.75,2021-02-24,2021-02-24
"716",2012-11-01,"GS10",1.65,2021-02-24,2021-02-24
"717",2012-12-01,"GS10",1.72,2021-02-24,2021-02-24
"718",2013-01-01,"GS10",1.91,2021-02-24,2021-02-24
"719",2013-02-01,"GS10",1.98,2021-02-24,2021-02-24
"720",2013-03-01,"GS10",1.96,2021-02-24,2021-02-24
"721",2013-04-01,"GS10",1.76,2021-02-24,2021-02-24
"722",2013-05-01,"GS10",1.93,2021-02-24,2021-02-24
"723",2013-06-01,"GS10",2.3,2021-02-24,2021-02-24
"724",2013-07-01,"GS10",2.58,2021-02-24,2021-02-24
"725",2013-08-01,"GS10",2.74,2021-02-24,2021-02-24
"726",2013-09-01,"GS10",2.81,2021-02-24,2021-02-24
"727",2013-10-01,"GS10",2.62,2021-02-24,2021-02-24
"728",2013-11-01,"GS10",2.72,2021-02-24,2021-02-24
"729",2013-12-01,"GS10",2.9,2021-02-24,2021-02-24
"730",2014-01-01,"GS10",2.86,2021-02-24,2021-02-24
"731",2014-02-01,"GS10",2.71,2021-02-24,2021-02-24
"732",2014-03-01,"GS10",2.72,2021-02-24,2021-02-24
"733",2014-04-01,"GS10",2.71,2021-02-24,2021-02-24
"734",2014-05-01,"GS10",2.56,2021-02-24,2021-02-24
"735",2014-06-01,"GS10",2.6,2021-02-24,2021-02-24
"736",2014-07-01,"GS10",2.54,2021-02-24,2021-02-24
"737",2014-08-01,"GS10",2.42,2021-02-24,2021-02-24
"738",2014-09-01,"GS10",2.53,2021-02-24,2021-02-24
"739",2014-10-01,"GS10",2.3,2021-02-24,2021-02-24
"740",2014-11-01,"GS10",2.33,2021-02-24,2021-02-24
"741",2014-12-01,"GS10",2.21,2021-02-24,2021-02-24
"742",2015-01-01,"GS10",1.88,2021-02-24,2021-02-24
"743",2015-02-01,"GS10",1.98,2021-02-24,2021-02-24
"744",2015-03-01,"GS10",2.04,2021-02-24,2021-02-24
"745",2015-04-01,"GS10",1.94,2021-02-24,2021-02-24
"746",2015-05-01,"GS10",2.2,2021-02-24,2021-02-24
"747",2015-06-01,"GS10",2.36,2021-02-24,2021-02-24
"748",2015-07-01,"GS10",2.32,2021-02-24,2021-02-24
"749",2015-08-01,"GS10",2.17,2021-02-24,2021-02-24
"750",2015-09-01,"GS10",2.17,2021-02-24,2021-02-24
"751",2015-10-01,"GS10",2.07,2021-02-24,2021-02-24
"752",2015-11-01,"GS10",2.26,2021-02-24,2021-02-24
"753",2015-12-01,"GS10",2.24,2021-02-24,2021-02-24
"754",2016-01-01,"GS10",2.09,2021-02-24,2021-02-24
"755",2016-02-01,"GS10",1.78,2021-02-24,2021-02-24
"756",2016-03-01,"GS10",1.89,2021-02-24,2021-02-24
"757",2016-04-01,"GS10",1.81,2021-02-24,2021-02-24
"758",2016-05-01,"GS10",1.81,2021-02-24,2021-02-24
"759",2016-06-01,"GS10",1.64,2021-02-24,2021-02-24
"760",2016-07-01,"GS10",1.5,2021-02-24,2021-02-24
"761",2016-08-01,"GS10",1.56,2021-02-24,2021-02-24
"762",2016-09-01,"GS10",1.63,2021-02-24,2021-02-24
"763",2016-10-01,"GS10",1.76,2021-02-24,2021-02-24
"764",2016-11-01,"GS10",2.14,2021-02-24,2021-02-24
"765",2016-12-01,"GS10",2.49,2021-02-24,2021-02-24
"766",2017-01-01,"GS10",2.43,2021-02-24,2021-02-24
"767",2017-02-01,"GS10",2.42,2021-02-24,2021-02-24
"768",2017-03-01,"GS10",2.48,2021-02-24,2021-02-24
"769",2017-04-01,"GS10",2.3,2021-02-24,2021-02-24
"770",2017-05-01,"GS10",2.3,2021-02-24,2021-02-24
"771",2017-06-01,"GS10",2.19,2021-02-24,2021-02-24
"772",2017-07-01,"GS10",2.32,2021-02-24,2021-02-24
"773",2017-08-01,"GS10",2.21,2021-02-24,2021-02-24
"774",2017-09-01,"GS10",2.2,2021-02-24,2021-02-24
"775",2017-10-01,"GS10",2.36,2021-02-24,2021-02-24
"776",2017-11-01,"GS10",2.35,2021-02-24,2021-02-24
"777",2017-12-01,"GS10",2.4,2021-02-24,2021-02-24
"778",2018-01-01,"GS10",2.58,2021-02-24,2021-02-24
"779",2018-02-01,"GS10",2.86,2021-02-24,2021-02-24
"780",2018-03-01,"GS10",2.84,2021-02-24,2021-02-24
"781",2018-04-01,"GS10",2.87,2021-02-24,2021-02-24
"782",2018-05-01,"GS10",2.98,2021-02-24,2021-02-24
"783",2018-06-01,"GS10",2.91,2021-02-24,2021-02-24
"784",2018-07-01,"GS10",2.89,2021-02-24,2021-02-24
"785",2018-08-01,"GS10",2.89,2021-02-24,2021-02-24
"786",2018-09-01,"GS10",3,2021-02-24,2021-02-24
"787",2018-10-01,"GS10",3.15,2021-02-24,2021-02-24
"788",2018-11-01,"GS10",3.12,2021-02-24,2021-02-24
"789",2018-12-01,"GS10",2.83,2021-02-24,2021-02-24
"790",2019-01-01,"GS10",2.71,2021-02-24,2021-02-24
"791",2019-02-01,"GS10",2.68,2021-02-24,2021-02-24
"792",2019-03-01,"GS10",2.57,2021-02-24,2021-02-24
"793",2019-04-01,"GS10",2.53,2021-02-24,2021-02-24
"794",2019-05-01,"GS10",2.4,2021-02-24,2021-02-24
"795",2019-06-01,"GS10",2.07,2021-02-24,2021-02-24
"796",2019-07-01,"GS10",2.06,2021-02-24,2021-02-24
"797",2019-08-01,"GS10",1.63,2021-02-24,2021-02-24
"798",2019-09-01,"GS10",1.7,2021-02-24,2021-02-24
"799",2019-10-01,"GS10",1.71,2021-02-24,2021-02-24
"800",2019-11-01,"GS10",1.81,2021-02-24,2021-02-24
"801",2019-12-01,"GS10",1.86,2021-02-24,2021-02-24
"802",2020-01-01,"GS10",1.76,2021-02-24,2021-02-24
"803",2020-02-01,"GS10",1.5,2021-02-24,2021-02-24
"804",2020-03-01,"GS10",0.87,2021-02-24,2021-02-24
"805",2020-04-01,"GS10",0.66,2021-02-24,2021-02-24
"806",2020-05-01,"GS10",0.67,2021-02-24,2021-02-24
"807",2020-06-01,"GS10",0.73,2021-02-24,2021-02-24
"808",2020-07-01,"GS10",0.62,2021-02-24,2021-02-24
"809",2020-08-01,"GS10",0.65,2021-02-24,2021-02-24
"810",2020-09-01,"GS10",0.68,2021-02-24,2021-02-24
"811",2020-10-01,"GS10",0.79,2021-02-24,2021-02-24
"812",2020-11-01,"GS10",0.87,2021-02-24,2021-02-24
"813",2020-12-01,"GS10",0.93,2021-02-24,2021-02-24
"814",2021-01-01,"GS10",1.08,2021-02-24,2021-02-24
